,Unnamed: 0.1,Unnamed: 0,match_id,player1,player2,elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,p1_score,p2_score,server,serve_no,point_victor,p1_points_won,p2_points_won,game_victor,set_victor,p1_ace,p2_ace,p1_winner,p2_winner,winner_shot_type,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,serve_width,serve_depth,return_depth,P1S,P2S,SGA,SGA1,RE,RE1,Unf_err_cnt,Unf_err_cnt1,STB,LTB,STH,LTH,STB1,LTB1,STH1,LTH1,Net-cnt,Net-sc-rate,Net-cnt1,Net-sc-rate1,BTS,BTS1,SD,SD1,SW,SW1
1478,1478,1829,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:28:39,1,8,48,0,0,3,4,30,30,1,2,2,22,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1948176063115942,35.182,10,98.0,C,NCTL,ND,2.0,3.0,-1.0,1.0,0.19931373980447975,0.489156517151593,-1.0,-206.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,2.0,1.0,224.0,0.6428571428571429,1.0,0.0,3.5,2.0,0.0,0.0
1479,1479,1830,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:29:31,1,8,49,0,0,3,4,30,40,1,1,1,23,26,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1841152787756374,32.635,7,122.0,W,CTL,ND,3.0,3.0,0.0,0.0,0.4019296938191289,0.2464420634542791,-1.0,-206.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,2.0,1.0,224.0,0.6428571428571429,1.0,0.0,2.0,3.5,31.2,31.2
1480,1480,1831,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:30:11,1,8,50,0,0,3,4,40,40,1,1,1,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0640648510892109,12.177,1,124.0,C,NCTL,D,4.0,3.0,1.0,-1.0,0.17306504938240244,0.0795901927057478,-1.0,-206.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,2.0,1.0,224.0,0.6428571428571429,1.0,0.0,3.5,2.0,0.0,0.0
1481,1481,1833,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:31:03,1,9,52,0,0,4,4,0,0,2,2,2,25,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0092247421003402,2.142,1,106.0,W,CTL,ND,0.0,1.0,-1.0,1.0,0.0,0.009140424045829675,0.0,-206.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,2.0,1.0,224.0,0.6428571428571429,0.0,1.0,2.0,3.5,31.2,31.2
1482,1482,1834,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:31:40,1,9,53,0,0,4,4,0,15,2,2,2,25,28,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1786658352424459,24.388,7,115.0,BC,NCTL,D,0.0,2.0,-2.0,2.0,0.0,0.15158311193918264,0.0,-206.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,2.0,1.0,224.0,0.6428571428571429,0.0,1.0,3.5,2.0,7.8,7.8
1483,1483,1837,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:34:58,1,10,56,0,0,4,5,0,0,1,2,2,25,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0555653458769944,12.983,2,99.0,C,NCTL,ND,0.0,1.0,-1.0,1.0,0.0,0.05264036574716186,-1.0,-206.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,2.0,1.0,224.0,0.6428571428571429,1.0,0.0,3.5,2.0,0.0,0.0
1484,1484,1839,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:36:08,1,10,58,0,0,4,5,0,30,1,1,1,26,32,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0273556643034336,4.878,1,117.0,W,CTL,ND,1.0,1.0,0.0,0.0,0.06883046335724169,0.04220320538423849,-1.0,-206.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,3.0,1.0,224.0,0.6428571428571429,1.0,0.0,2.0,3.5,31.2,31.2
1485,1485,1840,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:36:29,1,10,59,0,0,4,5,15,30,1,1,2,26,33,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945383562200924,19.375,4,121.0,W,CTL,ND,1.0,2.0,-1.0,1.0,0.08637281250387027,0.28692427249104513,-1.0,-206.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,3.0,1.0,224.0,0.6428571428571429,1.0,0.0,2.0,3.5,31.2,31.2
1486,1486,1843,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:40:06,2,1,62,0,1,0,0,0,15,2,1,1,27,35,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1427428865783729,15.055,4,121.0,W,NCTL,ND,1.0,0.0,1.0,-1.0,0.12491251379019908,0.0,0.0,-206.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,3.0,1.0,224.0,0.6428571428571429,0.0,1.0,3.5,2.0,31.2,31.2
1487,1487,1844,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:40:33,2,1,63,0,1,0,0,15,15,2,2,1,28,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.2645555721237917,36.824,14,103.0,BC,CTL,ND,2.0,0.0,2.0,-2.0,0.2092083400332314,0.0,0.0,-207.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,3.0,1.0,224.0,0.6428571428571429,0.0,1.0,2.0,3.5,7.8,7.8
1488,1488,1845,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:41:23,2,1,64,0,1,0,0,30,15,2,2,2,28,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193909365722729,13.249,3,106.0,C,NCTL,D,2.0,1.0,1.0,-1.0,0.3771170719151193,0.32483096504623965,0.0,-207.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,3.0,1.0,224.0,0.6428571428571429,0.0,1.0,3.5,2.0,0.0,0.0
1489,1489,1846,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:41:57,2,1,65,0,1,0,0,30,30,2,1,2,28,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658881101817837,9.909,3,124.0,C,NCTL,ND,2.0,2.0,0.0,0.0,0.09797480887904898,0.159790030901318,0.0,-207.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,3.0,1.0,224.0,0.6428571428571429,0.0,1.0,3.5,2.0,0.0,0.0
1490,1490,1847,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:42:18,2,1,66,0,1,0,0,30,40,2,2,1,29,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903834944217761,14.81,4,109.0,C,NCTL,ND,3.0,2.0,1.0,-1.0,0.24867442019481212,0.10132590887545785,0.0,-207.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,3.0,1.0,224.0,0.6428571428571429,0.0,1.0,3.5,2.0,0.0,0.0
1491,1491,1848,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:42:54,2,1,67,0,1,0,0,40,40,2,1,1,30,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187748241131098,3.941,2,127.0,BC,CTL,ND,4.0,2.0,2.0,-2.0,0.061219235322391166,0.01842882614365166,0.0,-207.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,3.0,1.0,224.0,0.6428571428571429,0.0,1.0,2.0,3.5,7.8,7.8
1492,1492,1849,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:43:25,2,1,68,0,1,0,0,AD,40,2,2,2,30,38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0967547343735173,13.189,3,92.0,BW,NCTL,ND,4.0,3.0,1.0,-1.0,0.16536401066819664,0.2048384465680575,0.0,-207.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,3.0,1.0,225.0,0.6444444444444445,0.0,1.0,3.5,2.0,23.4,23.4
1493,1493,1850,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:44:04,2,1,69,0,1,0,0,40,40,2,2,1,31,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4425775054562214,66.403,18,95.0,C,NCTL,D,5.0,3.0,2.0,-2.0,0.9558170219459655,0.3489819230403811,0.0,-208.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,90.0,3.0,1.0,225.0,0.6444444444444445,0.0,1.0,3.5,2.0,0.0,0.0
1494,1494,1851,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:55:02,2,1,70,0,1,0,0,AD,40,2,2,1,32,38,1,0,0,0,1,0,B,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0.0250308395125323,4.973,2,87.0,BW,NCTL,D,6.0,3.0,3.0,-3.0,0.08112014371669167,0.02441959651129723,0.0,-208.0,1.0,1.0,0.0,2.0,0.0,14.0,1.0,90.0,4.0,1.0,225.0,0.6444444444444445,0.0,1.0,3.5,2.0,23.4,23.4
1495,1495,1852,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:56:45,2,2,71,0,1,1,0,0,0,1,2,1,33,38,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0559787986823733,10.515,3,91.0,BC,NCTL,ND,1.0,0.0,1.0,-1.0,0.0530112903329332,0.0,0.0,-209.0,1.0,1.0,0.0,2.0,0.0,14.0,1.0,90.0,4.0,1.0,225.0,0.6444444444444445,1.0,0.0,3.5,2.0,7.8,7.8
1496,1496,1853,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:57:22,2,2,72,0,1,1,0,15,0,1,1,2,33,39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.049119548861988,7.967,2,108.0,C,NCTL,ND,1.0,1.0,0.0,0.0,0.07420759920358043,0.1210273814822249,-1.0,-209.0,1.0,1.0,0.0,2.0,0.0,14.0,1.0,90.0,4.0,1.0,225.0,0.6444444444444445,1.0,0.0,3.5,2.0,0.0,0.0
1497,1497,1854,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:57:42,2,2,73,0,1,1,0,15,15,1,1,1,34,39,0,0,0,0,1,0,F,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.1093006547465737,15.586,5,117.0,C,NCTL,ND,2.0,1.0,1.0,-1.0,0.32731335210036155,0.098531136963535,-1.0,-209.0,1.0,1.0,0.0,2.0,0.0,14.0,1.0,90.0,5.0,1.0,225.0,0.6444444444444445,1.0,0.0,3.5,2.0,0.0,0.0
1498,1498,1855,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:58:06,2,2,74,0,1,1,0,30,15,1,1,1,35,39,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478046333825862,6.651,3,116.0,B,CTL,ND,3.0,1.0,2.0,-2.0,0.1737052885696599,0.03362303326619437,-1.0,-209.0,1.0,1.0,0.0,2.0,0.0,14.0,1.0,90.0,5.0,1.0,225.0,0.6444444444444445,1.0,0.0,2.0,3.5,0.0,0.0
1499,1499,1856,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:58:27,2,2,75,0,1,1,0,40,15,1,1,1,36,39,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0144234027843674,4.884,1,103.0,W,CTL,ND,4.0,1.0,3.0,-3.0,0.05928935364791755,0.008317187614652752,-1.0,-209.0,0.0,1.0,1.0,3.0,0.0,14.0,1.0,90.0,6.0,1.0,225.0,0.6444444444444445,1.0,0.0,2.0,3.5,31.2,31.2
1500,1500,1857,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:59:16,2,3,76,0,1,2,0,0,0,2,2,2,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187612682834253,3.764,1,104.0,BC,NCTL,ND,0.0,1.0,-1.0,1.0,0.0,0.01841576517238169,0.0,-209.0,0.0,1.0,1.0,3.0,0.0,14.0,1.0,90.0,6.0,1.0,225.0,0.6444444444444445,0.0,1.0,3.5,2.0,7.8,7.8
1501,1501,1858,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:59:42,2,3,77,0,1,2,0,0,15,2,1,2,36,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0045344250294839,1.925,1,124.0,BC,CTL,ND,0.0,2.0,-2.0,2.0,0.0,0.004513956830648995,0.0,-209.0,0.0,1.0,1.0,3.0,0.0,14.0,1.0,90.0,6.0,1.0,225.0,0.6444444444444445,0.0,1.0,2.0,3.5,7.8,7.8
1502,1502,1859,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,00:59:57,2,3,78,0,1,2,0,0,30,2,1,2,36,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0695956296005097,10.429,3,129.0,C,NCTL,D,0.0,3.0,-3.0,3.0,0.0,0.06506723445242893,0.0,-209.0,0.0,1.0,1.0,3.0,0.0,14.0,1.0,90.0,6.0,1.0,226.0,0.6460176991150443,0.0,1.0,3.5,2.0,0.0,0.0
1503,1503,1860,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:00:22,2,3,79,0,1,2,0,0,40,2,1,2,36,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0082283886185253,2.555,1,123.0,BW,NCTL,ND,0.0,4.0,-4.0,4.0,0.0,0.00816123480692687,0.0,-209.0,0.0,1.0,1.0,3.0,0.0,14.0,2.0,91.0,6.0,1.0,226.0,0.6460176991150443,0.0,1.0,3.5,2.0,23.4,23.4
1504,1504,1861,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:01:58,2,4,80,0,1,2,1,0,0,1,1,1,37,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147961881006926,5.306,1,103.0,W,CTL,D,1.0,0.0,1.0,-1.0,0.014580452975868349,0.0,0.0,-209.0,0.0,1.0,0.0,3.0,0.0,14.0,2.0,91.0,6.0,1.0,226.0,0.6460176991150443,1.0,0.0,2.0,3.5,31.2,31.2
1505,1505,1862,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:02:16,2,4,81,0,1,2,1,15,0,1,1,2,37,44,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0607911182203907,8.94,4,111.0,B,NCTL,D,1.0,1.0,0.0,0.0,0.09082998631989658,0.14813732720560777,0.0,-209.0,0.0,1.0,0.0,3.0,0.0,14.0,2.0,91.0,6.0,1.0,226.0,0.6460176991150443,1.0,0.0,3.5,2.0,0.0,0.0
1506,1506,1863,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:02:45,2,4,82,0,1,2,1,15,15,1,1,1,38,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131830443682305,4.816,1,122.0,C,NCTL,ND,2.0,1.0,1.0,-1.0,0.04322331064104875,0.013011513014857819,0.0,-209.0,0.0,1.0,0.0,3.0,0.0,14.0,2.0,91.0,6.0,1.0,226.0,0.6460176991150443,1.0,0.0,3.5,2.0,0.0,0.0
1507,1507,1864,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:03:04,2,4,83,0,1,2,1,30,15,1,1,1,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386815600048801,4.709,1,117.0,W,CTL,ND,3.0,1.0,2.0,-2.0,0.14178977806899246,0.027445349903139012,0.0,-209.0,0.0,1.0,0.0,3.0,0.0,14.0,2.0,91.0,6.0,1.0,226.0,0.6460176991150443,1.0,0.0,2.0,3.5,31.2,31.2
1508,1508,1865,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:03:23,2,4,84,0,1,2,1,40,15,1,1,1,40,44,1,0,0,0,1,0,B,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0767463297591129,13.076,3,120.0,C,NCTL,ND,4.0,1.0,3.0,-3.0,0.297216187681881,0.04169387323298765,0.0,-209.0,0.0,1.0,1.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,226.0,0.6460176991150443,1.0,0.0,3.5,2.0,0.0,0.0
1509,1509,1866,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:04:03,2,5,85,0,1,3,1,0,0,2,1,2,40,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0469167265382478,6.902,1,128.0,C,NCTL,D,0.0,1.0,-1.0,1.0,0.0,0.04481419137640816,0.0,-209.0,0.0,1.0,1.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,226.0,0.6460176991150443,0.0,1.0,3.5,2.0,0.0,0.0
1510,1510,1867,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:04:42,2,5,86,0,1,3,1,0,15,2,1,1,41,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883433420542504,11.848,4,123.0,C,NCTL,ND,1.0,1.0,0.0,0.0,0.2098273748499087,0.12865506585456707,0.0,-209.0,0.0,1.0,1.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,226.0,0.6460176991150443,0.0,1.0,3.5,2.0,0.0,0.0
1511,1511,1868,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:05:10,2,5,87,0,1,3,1,15,15,2,1,1,42,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1707627865363499,19.623,6,115.0,W,CTL,ND,2.0,1.0,1.0,-1.0,0.48452317128610906,0.14585600815135583,0.0,-209.0,0.0,1.0,1.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,227.0,0.6431718061674009,0.0,1.0,2.0,3.5,31.2,31.2
1512,1512,1869,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:05:58,2,5,88,0,1,3,1,30,15,2,1,2,42,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116173460396643,2.706,1,128.0,BW,NCTL,ND,2.0,2.0,0.0,0.0,0.018201603504382175,0.0296855367180074,0.0,-209.0,0.0,1.0,1.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,227.0,0.6431718061674009,0.0,1.0,3.5,2.0,23.4,23.4
1513,1513,1870,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:06:16,2,5,89,0,1,3,1,30,30,2,1,1,43,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125865878621101,22.203,6,124.0,BC,NCTL,ND,3.0,2.0,1.0,-1.0,0.3353842078647627,0.13665703797660458,0.0,-209.0,0.0,1.0,0.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,227.0,0.6431718061674009,0.0,1.0,3.5,2.0,7.8,7.8
1514,1514,1871,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:06:49,2,5,90,0,1,3,1,40,30,2,1,2,43,47,0,0,0,0,0,1,B,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0.0656305494177771,9.807,3,125.0,W,CTL,ND,3.0,3.0,0.0,0.0,0.09761540693980417,0.15920387158511234,0.0,-209.0,0.0,1.0,0.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,228.0,0.6447368421052632,0.0,1.0,2.0,3.5,31.2,31.2
1515,1515,1872,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:07:16,2,5,91,0,1,3,1,40,40,2,1,1,44,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1132115116105681,11.08,4,126.0,C,NCTL,ND,4.0,3.0,1.0,-1.0,0.29232808906760976,0.13443759456471654,0.0,-210.0,0.0,1.0,0.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,228.0,0.6447368421052632,0.0,1.0,3.5,2.0,0.0,0.0
1516,1516,1873,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:08:00,2,5,92,0,1,3,1,AD,40,2,1,2,44,48,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0615841342569371,7.269,3,122.0,BW,NCTL,ND,4.0,4.0,0.0,0.0,0.09194612116631168,0.1499576647356241,0.0,-210.0,0.0,1.0,0.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,228.0,0.6447368421052632,0.0,1.0,3.5,2.0,23.4,23.4
1517,1517,1874,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:08:23,2,5,93,0,1,3,1,40,40,2,2,2,44,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0773088966910219,11.525,3,106.0,C,NCTL,ND,4.0,5.0,-1.0,1.0,0.09892354272468308,0.20145894303018047,-1.0,-210.0,0.0,1.0,0.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,228.0,0.6447368421052632,0.0,1.0,3.5,2.0,0.0,0.0
1518,1518,1876,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:11:05,2,6,95,0,1,3,2,0,0,1,1,1,45,50,0,0,0,0,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323103200531387,8.159,3,120.0,BC,NCTL,ND,1.0,0.0,1.0,-1.0,0.03129903811430996,0.0,0.0,-210.0,0.0,1.0,0.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,228.0,0.6447368421052632,1.0,0.0,3.5,2.0,7.8,7.8
1519,1519,1877,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:11:26,2,6,96,0,1,3,2,15,0,1,1,1,46,50,0,0,0,0,1,0,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1409874066342229,25.661,7,119.0,W,CTL,ND,2.0,0.0,2.0,-2.0,0.12356613737755351,0.0,0.0,-210.0,0.0,1.0,0.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,228.0,0.6447368421052632,1.0,0.0,2.0,3.5,31.2,31.2
1520,1520,1878,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:12:00,2,6,97,0,1,3,2,30,0,1,2,2,46,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363431793842941,7.332,2,102.0,W,CTL,ND,2.0,1.0,1.0,-1.0,0.08142693554470894,0.07013734466971855,0.0,-210.0,0.0,1.0,0.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,228.0,0.6447368421052632,1.0,0.0,2.0,3.5,31.2,31.2
1521,1521,1879,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:12:34,2,6,98,0,1,3,2,30,15,1,2,2,46,52,0,0,0,0,0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907291680787322,11.89,4,84.0,BW,NCTL,ND,2.0,2.0,0.0,0.0,0.1318405460630694,0.2150226693013682,0.0,-210.0,0.0,1.0,0.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,228.0,0.6447368421052632,1.0,0.0,3.5,2.0,23.4,23.4
1522,1522,1880,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:13:17,2,6,99,0,1,3,2,30,30,1,1,2,46,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0237091461182881,7.398,2,114.0,W,CTL,ND,2.0,3.0,-1.0,1.0,0.028310658980871324,0.06948012394396016,0.0,-210.0,0.0,1.0,0.0,4.0,0.0,14.0,1.0,91.0,7.0,1.0,228.0,0.6447368421052632,1.0,0.0,2.0,3.5,31.2,31.2
1523,1523,1881,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:13:40,2,6,100,0,1,3,2,30,40,1,2,2,46,54,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.0388442299610947,6.697,2,94.0,BW,NCTL,D,2.0,4.0,-2.0,2.0,0.037391775244830915,0.1242127887035176,-1.0,-210.0,0.0,1.0,0.0,4.0,1.0,15.0,1.0,91.0,7.0,1.0,228.0,0.6447368421052632,1.0,0.0,3.5,2.0,23.4,23.4
1524,1524,1883,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:15:44,2,7,102,0,1,3,3,15,0,2,2,2,47,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117867939107213,9.58,3,94.0,BW,NCTL,D,0.0,1.0,-1.0,1.0,0.0,0.10543994955374461,0.0,-210.0,0.0,1.0,0.0,4.0,1.0,15.0,1.0,91.0,7.0,1.0,228.0,0.6447368421052632,0.0,1.0,3.5,2.0,23.4,23.4
1525,1525,1884,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:16:14,2,7,103,0,1,3,3,15,15,2,2,2,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061895918339682,8.874,3,107.0,C,CTL,D,0.0,2.0,-2.0,2.0,0.0,0.05828812152932918,0.0,-210.0,0.0,1.0,0.0,4.0,1.0,15.0,1.0,91.0,7.0,1.0,228.0,0.6447368421052632,0.0,1.0,2.0,3.5,0.0,0.0
1526,1526,1885,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:16:46,2,7,104,0,1,3,3,15,30,2,1,2,47,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799319497349835,9.434,3,109.0,W,CTL,D,0.0,3.0,-3.0,3.0,0.0,0.07401572826380301,0.0,-210.0,0.0,1.0,0.0,4.0,1.0,15.0,1.0,91.0,7.0,1.0,228.0,0.6447368421052632,0.0,1.0,2.0,3.5,31.2,31.2
1527,1527,1886,2023-wimbledon-1308,Laslo Djere,Stefanos Tsitsipas,01:17:08,2,7,105,0,1,3,3,15,40,2,1,2,47,58,2,0,0,0,0,1,F,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0887567948596294,13.102,3,129.0,C,NCTL,ND,0.0,4.0,-4.0,4.0,0.0,0.08152123162737422,0.0,-210.0,0.0,1.0,0.0,4.0,1.0,15.0,2.0,92.0,7.0,1.0,229.0,0.6462882096069869,0.0,1.0,3.5,2.0,0.0,0.0
